bootstrap,model,cost_spearman,normalized_cost_rmse,top15_jaccard,squad_jaccard,xi_jaccard,captain_same
128,Parsimonious Ridge,0.9986436463749384,0.06605955293354766,0.875,0.5,0.6923076923076923,True
128,Full LASSO,0.9972468376376287,0.04207927323754656,0.875,0.875,0.6923076923076923,True
129,Full Ridge,0.9515520244656632,0.06763371546665346,0.875,0.5789473684210527,0.8333333333333334,True
129,Reduced Ridge,0.9528821457111384,0.06320377575040216,0.875,1.0,1.0,True
129,Parsimonious Ridge,0.934971160321907,0.06879789340756216,0.875,0.6666666666666666,0.8333333333333334,True
129,Full LASSO,0.9860030933600155,0.04665950361422242,1.0,1.0,0.8333333333333334,True
130,Full Ridge,0.9618093016017525,0.058953418251834165,0.7647058823529411,1.0,1.0,True
130,Reduced Ridge,0.9608007614099235,0.06725188123495857,0.7647058823529411,1.0,1.0,True
130,Parsimonious Ridge,0.9639725457207561,0.06608105297120781,1.0,0.7647058823529411,0.8333333333333334,True
130,Full LASSO,0.9897969752825566,0.0670854116224049,0.875,1.0,0.8333333333333334,True
131,Full Ridge,0.9563541542931895,0.042750304023314,0.875,0.5,0.8333333333333334,True
131,Reduced Ridge,0.9578332729544105,0.037721957189658976,0.875,0.5,0.8333333333333334,True
131,Parsimonious Ridge,0.9605629614510495,0.03581905346326339,1.0,0.6666666666666666,0.8333333333333334,True
131,Full LASSO,0.9870736715329848,0.04297408163556739,0.875,1.0,0.8333333333333334,True
132,Full Ridge,0.9984453095828134,0.04483932746820482,0.875,1.0,1.0,True
132,Reduced Ridge,0.9980492819110074,0.035605314155216235,0.875,0.5,0.6923076923076923,True
132,Parsimonious Ridge,0.9973266309013139,0.04096538281290752,0.875,0.875,1.0,True
132,Full LASSO,0.996526508092072,0.0626449622695454,1.0,1.0,1.0,True
133,Full Ridge,0.9970615150968177,0.05276294415873079,0.875,0.5,0.8333333333333334,True
133,Reduced Ridge,0.9965676421076658,0.05113764740789962,0.7647058823529411,0.5789473684210527,0.8333333333333334,True
133,Parsimonious Ridge,0.9973638437924512,0.052797687839085033,0.875,0.7647058823529411,0.6923076923076923,True
133,Full LASSO,0.9877545985940795,0.05786579938590622,0.875,0.875,0.6923076923076923,True
134,Full Ridge,0.9962979215725194,0.05335146012080228,0.875,0.5,0.6923076923076923,True
134,Reduced Ridge,0.9963265084071443,0.05090366282508904,0.875,0.5,0.8333333333333334,True
134,Parsimonious Ridge,0.995907498753858,0.05090639574479062,0.875,0.6666666666666666,0.8333333333333334,True
134,Full LASSO,0.9705428730051949,0.07571707866963946,0.875,1.0,0.8333333333333334,True
135,Full Ridge,0.9338410635752659,0.08877186206086425,0.875,0.5789473684210527,0.6923076923076923,True
135,Reduced Ridge,0.9340874895906521,0.08314932015603543,0.875,0.5789473684210527,0.6923076923076923,True
135,Parsimonious Ridge,0.9360124336895347,0.09281667591853669,0.875,0.5789473684210527,0.8333333333333334,True
135,Full LASSO,0.9841719458099932,0.08287296276204903,0.875,0.875,0.6923076923076923,True
136,Full Ridge,0.992036795506683,0.049886993194059454,1.0,0.5789473684210527,0.8333333333333334,True
136,Reduced Ridge,0.9923748577455976,0.0487996099342622,1.0,1.0,1.0,True
136,Parsimonious Ridge,0.9950157228632233,0.04733534650262123,1.0,0.5,0.6923076923076923,True
136,Full LASSO,0.9964983525186649,0.05382333362805403,1.0,0.875,1.0,False
137,Full Ridge,0.9982036758210449,0.035221181595754304,1.0,0.5,0.8333333333333334,True
137,Reduced Ridge,0.9982696630697748,0.032761534185089064,1.0,0.5,0.8333333333333334,True
137,Parsimonious Ridge,0.9982408887121821,0.03861400359365721,0.875,0.7647058823529411,0.6923076923076923,True
137,Full LASSO,0.9960921225043813,0.03819925144276852,1.0,1.0,1.0,False
138,Full Ridge,0.9982820395856401,0.04687108766648228,1.0,0.6666666666666666,0.8333333333333334,True
138,Reduced Ridge,0.9983402550491549,0.0375036891894477,1.0,0.875,1.0,True
138,Parsimonious Ridge,0.9981668796476135,0.047883528110288724,0.875,0.5789473684210527,0.6923076923076923,True
138,Full LASSO,0.9984562584406537,0.038976800053274696,1.0,1.0,0.8333333333333334,True
139,Full Ridge,0.9918141432364185,0.05030369892286248,0.875,1.0,1.0,True
139,Reduced Ridge,0.9773793961139532,0.03894939844560274,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
139,Parsimonious Ridge,0.997752953950339,0.03901871917503561,1.0,1.0,1.0,True
139,Full LASSO,0.9898737932244841,0.05133426122861432,0.875,0.875,0.8333333333333334,True
140,Full Ridge,0.9991464996306526,0.061126161424004545,0.875,0.5,0.6923076923076923,True
140,Reduced Ridge,0.999324250568106,0.04151211306859566,0.875,0.5,0.6923076923076923,True
140,Parsimonious Ridge,0.9992260718765951,0.038914310775895626,0.875,0.6666666666666666,0.8333333333333334,True
140,Full LASSO,0.9973121667730278,0.05649404215813535,0.7647058823529411,1.0,0.8333333333333334,True
141,Full Ridge,0.995309821384165,0.04570786887909313,1.0,0.5789473684210527,0.8333333333333334,True
141,Reduced Ridge,0.9957837335952044,0.04331200315399809,0.875,0.6666666666666666,0.8333333333333334,True
141,Parsimonious Ridge,0.9963230704860706,0.04955271500154297,0.875,0.6666666666666666,0.8333333333333334,True
141,Full LASSO,0.9897950511740194,0.05013959890400485,0.875,1.0,1.0,True
142,Full Ridge,0.9984248695793387,0.06489046027538195,1.0,0.5,0.8333333333333334,True
142,Reduced Ridge,0.9978822406185958,0.05614066487850675,1.0,0.5,0.8333333333333334,True
142,Parsimonious Ridge,0.9979301214830043,0.061053642157813566,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
142,Full LASSO,0.9911986046950486,0.041086210797317106,0.875,0.875,1.0,False
143,Full Ridge,0.9766230534777375,0.06125337392217271,0.875,0.5789473684210527,0.8333333333333334,True
143,Reduced Ridge,0.97729624009574,0.06111361509046106,0.875,0.6666666666666666,0.8333333333333334,True
143,Parsimonious Ridge,0.9770739420355257,0.0672892928093263,0.875,0.5789473684210527,0.8333333333333334,True
143,Full LASSO,0.9879081266790799,0.05368778268533537,0.875,0.875,0.6923076923076923,True
144,Full Ridge,0.9983428178630462,0.06969874466441546,0.875,0.875,1.0,True
144,Reduced Ridge,0.9982003629152829,0.06919646928834927,1.0,0.5789473684210527,0.8333333333333334,True
144,Parsimonious Ridge,0.9980507195870928,0.07475759316826348,0.875,0.5789473684210527,0.5714285714285714,True
144,Full LASSO,0.9960612699414635,0.054909534051214674,0.875,0.875,0.6923076923076923,True
145,Full Ridge,0.9995543829211916,0.055822380541087326,0.875,0.5789473684210527,0.8333333333333334,True
145,Reduced Ridge,0.9997367177534099,0.05880589680726567,0.875,1.0,1.0,True
145,Parsimonious Ridge,0.999408948441831,0.06522701383391684,0.875,0.6666666666666666,0.6923076923076923,True
145,Full LASSO,0.9981698483162192,0.05450963506255138,0.875,0.875,0.8333333333333334,True
146,Full Ridge,0.9951780135737875,0.04701031593991397,0.875,0.5789473684210527,0.8333333333333334,True
146,Reduced Ridge,0.9950368504509126,0.04410556647136266,0.875,0.5789473684210527,0.6923076923076923,True
146,Parsimonious Ridge,0.9947225202853492,0.050142897967311466,1.0,0.5789473684210527,0.8333333333333334,True
146,Full LASSO,0.9972666574232772,0.04095043057777748,0.875,0.875,1.0,True
147,Full Ridge,0.9969955903557438,0.034394419534763104,1.0,0.5,0.6923076923076923,True
147,Reduced Ridge,0.9972312233825473,0.03407336629723586,1.0,0.5,0.8333333333333334,True
147,Parsimonious Ridge,0.9975112368450295,0.03995654059484167,1.0,0.7647058823529411,0.8333333333333334,True
147,Full LASSO,0.9889419173788787,0.045055499062607196,1.0,1.0,1.0,True
148,Full Ridge,0.9982027798779772,0.04386789940832407,1.0,0.6666666666666666,0.8333333333333334,True
148,Reduced Ridge,0.9981375010493473,0.03929400507459978,0.875,0.6666666666666666,0.8333333333333334,True
148,Parsimonious Ridge,0.9978309218331138,0.036591654591019894,0.875,0.6666666666666666,0.8333333333333334,True
148,Full LASSO,0.9884823389051752,0.03628789749684092,0.875,0.875,1.0,True
149,Full Ridge,0.9984293076229066,0.04198759485729495,0.875,0.5,0.6923076923076923,True
149,Reduced Ridge,0.9979260376494863,0.039877840375044625,0.875,0.6666666666666666,0.8333333333333334,True
149,Parsimonious Ridge,0.9987623484134651,0.031238102145558635,0.875,0.6666666666666666,0.8333333333333334,True
149,Full LASSO,0.9994312795276808,0.04448518293162856,0.7647058823529411,1.0,0.8333333333333334,False
150,Full Ridge,0.9906507715809609,0.07134421863259437,0.875,0.5,0.8333333333333334,True
150,Reduced Ridge,0.990860755632966,0.07134927113976094,0.875,0.875,1.0,True
150,Parsimonious Ridge,0.9943733941913429,0.07076221442704332,0.7647058823529411,0.5789473684210527,0.6923076923076923,True
150,Full LASSO,0.9886503776891185,0.0642437385700265,0.7647058823529411,0.875,0.6923076923076923,True
151,Full Ridge,0.9934333623903646,0.0577975850258576,1.0,0.5,0.6923076923076923,True
151,Reduced Ridge,0.9939505715710473,0.05376102408211622,1.0,0.5,0.6923076923076923,True
151,Parsimonious Ridge,0.9944177537911362,0.05373583392932555,1.0,0.42857142857142855,0.5714285714285714,True
151,Full LASSO,0.9953939501031096,0.05029283004140527,1.0,0.875,1.0,True
152,Full Ridge,0.9994701226010578,0.05289555088798564,0.875,0.36363636363636365,0.5714285714285714,True
152,Reduced Ridge,0.9995923459041993,0.046530447382268476,1.0,0.42857142857142855,0.6923076923076923,True
152,Parsimonious Ridge,0.9994443694468329,0.04428074624686586,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
152,Full LASSO,0.9994935202560161,0.0491573423510656,1.0,1.0,1.0,True
153,Full Ridge,0.9641552347630244,0.07417466547125617,0.7647058823529411,0.5,0.8333333333333334,True
153,Reduced Ridge,0.9645983723714827,0.0693313946278062,0.875,0.6666666666666666,0.8333333333333334,True
153,Parsimonious Ridge,0.9660808872820069,0.07221926664124455,0.875,0.6666666666666666,0.6923076923076923,True
153,Full LASSO,0.9961501328007858,0.04982376851783466,0.7647058823529411,0.875,0.6923076923076923,True
154,Full Ridge,0.968443551659171,0.07865285761670482,0.875,0.6666666666666666,0.8333333333333334,True
154,Reduced Ridge,0.9670443594539423,0.0750670255212368,0.875,0.6666666666666666,0.8333333333333334,True
154,Parsimonious Ridge,0.9716090852044149,0.07577056494641878,1.0,0.5789473684210527,0.8333333333333334,True
154,Full LASSO,0.9914938034900747,0.08724034644674403,0.875,0.875,0.6923076923076923,False
155,Full Ridge,0.9962973173318457,0.04010007637574228,0.875,0.5789473684210527,0.6923076923076923,True
155,Reduced Ridge,0.9964411057762679,0.03527019270546871,1.0,0.6666666666666666,0.8333333333333334,True
155,Parsimonious Ridge,0.9982556405189711,0.03922722294850496,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
155,Full LASSO,0.990135322289243,0.031259179454004034,0.875,1.0,0.8333333333333334,True
156,Full Ridge,0.9653337957788624,0.04846958510280394,0.875,1.0,1.0,True
156,Reduced Ridge,0.9643778453615184,0.04397819048228878,0.875,0.5789473684210527,0.6923076923076923,True
156,Parsimonious Ridge,0.9638410712845434,0.04883510808990072,1.0,0.5789473684210527,0.8333333333333334,True
156,Full LASSO,0.9886050180534592,0.04735853828748871,0.875,0.875,1.0,True
157,Full Ridge,0.9587077967320207,0.04192553899173509,0.875,0.5,0.8333333333333334,True
157,Reduced Ridge,0.9643915345381573,0.03494780658557797,1.0,0.875,1.0,True
157,Parsimonious Ridge,0.9603933365088612,0.03417032366031832,0.875,0.6666666666666666,0.6923076923076923,True
157,Full LASSO,0.9864951213757469,0.04975375668105613,0.875,0.875,0.8333333333333334,True
158,Full Ridge,0.9962657092938529,0.05815696477780157,0.875,0.5789473684210527,0.8333333333333334,True
158,Reduced Ridge,0.9966696754379563,0.050751749443120955,1.0,0.5,0.6923076923076923,True
158,Parsimonious Ridge,0.9992846207142746,0.05306703231338274,0.7647058823529411,0.7647058823529411,0.6923076923076923,True
158,Full LASSO,0.9972145124236035,0.03903567573528831,0.875,0.7647058823529411,0.8333333333333334,True
159,Full Ridge,0.9907489919442425,0.058216594211849014,0.875,0.42857142857142855,0.6923076923076923,True
159,Reduced Ridge,0.9905649068976594,0.058972619050321994,0.875,0.42857142857142855,0.6923076923076923,True
159,Parsimonious Ridge,0.9981115187003842,0.06351031560586126,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
159,Full LASSO,0.990221976232647,0.07506907063906507,1.0,1.0,0.6923076923076923,True
160,Full Ridge,0.9633745974845545,0.042200601376104166,1.0,1.0,1.0,True
160,Reduced Ridge,0.9630634968812118,0.04124388751635364,1.0,1.0,1.0,True
160,Parsimonious Ridge,0.9633075684415597,0.04447428815972238,0.875,0.6666666666666666,0.8333333333333334,True
160,Full LASSO,0.9981306448991711,0.031170254324781117,0.875,0.875,0.8333333333333334,True
161,Full Ridge,0.9714940502817001,0.052749456832272314,0.875,0.5,0.8333333333333334,True
161,Reduced Ridge,0.9979059518560617,0.04439571354643965,1.0,0.5789473684210527,0.8333333333333334,True
161,Parsimonious Ridge,0.9991365609133668,0.03971207725637974,0.875,0.7647058823529411,0.6923076923076923,True
161,Full LASSO,0.9984957654083371,0.04512539766795832,0.875,1.0,0.8333333333333334,False
162,Full Ridge,0.9937170638045439,0.06454862401331635,0.875,1.0,1.0,True
162,Reduced Ridge,0.9940357903419047,0.06171837337157243,0.875,0.6666666666666666,0.8333333333333334,True
162,Parsimonious Ridge,0.9943224712876813,0.06721632580476032,0.875,0.5,0.6923076923076923,True
162,Full LASSO,0.995719297703312,0.05713762502723918,1.0,1.0,0.8333333333333334,False
163,Full Ridge,0.9883899113393493,0.06837342046617555,0.875,0.6666666666666666,0.8333333333333334,True
163,Reduced Ridge,0.9707867136476986,0.05950312277690235,0.875,0.6666666666666666,0.8333333333333334,True
163,Parsimonious Ridge,0.9984858770514832,0.06076812548005938,0.875,0.6666666666666666,0.8333333333333334,True
163,Full LASSO,0.9707929633378394,0.0780758398562762,0.875,0.875,0.8333333333333334,False
164,Full Ridge,0.9782741932079557,0.056683844735413824,1.0,0.5789473684210527,0.8333333333333334,True
164,Reduced Ridge,0.9794511915323962,0.05747195980316478,0.875,0.6666666666666666,0.8333333333333334,True
164,Parsimonious Ridge,0.9825391530766862,0.06375768935624103,0.875,0.6666666666666666,0.8333333333333334,True
164,Full LASSO,0.9882886624173637,0.049898757155393846,0.875,0.875,0.8333333333333334,True
165,Full Ridge,0.9889084123449204,0.06377562449478044,0.875,0.5789473684210527,0.8333333333333334,True
165,Reduced Ridge,0.9892926052338786,0.05771507875322739,0.875,0.5,0.6923076923076923,True
165,Parsimonious Ridge,0.9898568201717873,0.06382932607049095,0.6666666666666666,0.6666666666666666,0.8333333333333334,True
165,Full LASSO,0.9966275396755625,0.051042122607390106,0.875,1.0,1.0,True
166,Full Ridge,0.9597766776476644,0.04082172996146467,0.875,0.875,1.0,True
166,Reduced Ridge,0.9592262143940504,0.039352023239022094,0.875,0.6666666666666666,0.8333333333333334,True
166,Parsimonious Ridge,0.9602331293868265,0.034149059585895,0.875,0.5789473684210527,0.8333333333333334,True
166,Full LASSO,0.9876458539376218,0.050228451303835284,0.7647058823529411,0.875,0.6923076923076923,False
167,Full Ridge,0.9968986409814652,0.044367666680244305,1.0,1.0,1.0,True
167,Reduced Ridge,0.9967575403662461,0.04274178063703069,1.0,0.5789473684210527,0.8333333333333334,True
167,Parsimonious Ridge,0.9993878416900269,0.04322870226603515,0.875,0.5789473684210527,0.6923076923076923,True
167,Full LASSO,0.9967452589370337,0.055664336777251515,1.0,0.7647058823529411,0.8333333333333334,True
168,Full Ridge,0.9706762834556341,0.04290658886215612,1.0,0.5,0.8333333333333334,True
168,Reduced Ridge,0.9700331838559977,0.0414400532050606,1.0,0.875,1.0,True
168,Parsimonious Ridge,0.9692222720361939,0.040575503628597964,0.7647058823529411,0.6666666666666666,0.6923076923076923,True
168,Full LASSO,0.9958007464717894,0.053221121538251426,0.875,1.0,0.8333333333333334,True
169,Full Ridge,0.9963929540453508,0.05318258200230537,1.0,0.5,0.8333333333333334,True
169,Reduced Ridge,0.9963369888574478,0.04837799201585913,1.0,0.5,0.8333333333333334,True
169,Parsimonious Ridge,0.996175302387557,0.0543995173533849,0.7647058823529411,0.5789473684210527,0.8333333333333334,True
169,Full LASSO,0.9973717932234593,0.04741579747447071,0.875,0.875,1.0,True
170,Full Ridge,0.9978306301307196,0.06248557915246715,0.875,1.0,1.0,True
170,Reduced Ridge,0.9979137028053916,0.06338512870856335,0.7647058823529411,1.0,1.0,True
170,Parsimonious Ridge,0.9974345816230284,0.07056819914148607,1.0,0.6666666666666666,0.6923076923076923,True
170,Full LASSO,0.9957020356079902,0.06275370485800084,0.7647058823529411,0.875,0.6923076923076923,False
171,Full Ridge,0.9980457606463925,0.049621495566930435,0.875,0.5789473684210527,0.6923076923076923,True
171,Reduced Ridge,0.9978420273599761,0.043730619403205974,0.875,0.6666666666666666,0.8333333333333334,True
171,Parsimonious Ridge,0.9985977865914036,0.044645261230605714,0.875,0.6666666666666666,0.8333333333333334,True
171,Full LASSO,0.9748648682365768,0.06920585495822947,0.875,0.875,1.0,True
172,Full Ridge,0.998992293243583,0.03852446756381726,1.0,0.5789473684210527,0.8333333333333334,True
172,Reduced Ridge,0.9989961270464772,0.035933962316129914,0.875,0.875,1.0,True
172,Parsimonious Ridge,0.9989424538059568,0.03775125668927985,0.875,0.5,0.6923076923076923,True
172,Full LASSO,0.998229921551993,0.044533770279104316,0.875,0.875,1.0,True
173,Full Ridge,0.9977220126606757,0.04295735486641927,1.0,0.5789473684210527,0.8333333333333334,True
173,Reduced Ridge,0.9976638805407022,0.04332618023183181,1.0,0.5789473684210527,0.8333333333333334,True
173,Parsimonious Ridge,0.9976418570099451,0.04620030341697041,1.0,0.5789473684210527,0.8333333333333334,True
173,Full LASSO,0.9949077917525313,0.04937313350500895,1.0,0.875,1.0,True
174,Full Ridge,0.9642738742938953,0.041353791571091224,0.875,1.0,1.0,True
174,Reduced Ridge,0.9648652800621143,0.043617249784036985,0.875,1.0,1.0,True
174,Parsimonious Ridge,0.9670150016915614,0.04392640167454245,0.875,0.6666666666666666,0.8333333333333334,True
174,Full LASSO,0.9690188199879449,0.04003373514718308,1.0,0.875,1.0,True
175,Full Ridge,0.965608975315956,0.06976194267743173,1.0,1.0,1.0,True
175,Reduced Ridge,0.9651754847223892,0.060677816144423156,1.0,0.5789473684210527,0.6923076923076923,True
175,Parsimonious Ridge,0.9626922222411367,0.06282300397214932,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
175,Full LASSO,0.9756547257837913,0.05293871906524476,1.0,0.875,0.6923076923076923,True
176,Full Ridge,0.9968782009779905,0.04941699603333465,1.0,1.0,1.0,True
176,Reduced Ridge,0.9972038033574987,0.048598813516784946,0.875,0.6666666666666666,0.8333333333333334,True
176,Parsimonious Ridge,0.99685521899651,0.041123760804221574,0.7647058823529411,0.5789473684210527,0.8333333333333334,True
176,Full LASSO,0.996358269051464,0.06308946858006961,0.7647058823529411,0.875,1.0,False
177,Full Ridge,0.9954721537664999,0.08066624815716417,1.0,0.42857142857142855,0.6923076923076923,True
177,Reduced Ridge,0.9948214282328455,0.07985808570464689,1.0,0.42857142857142855,0.6923076923076923,True
177,Parsimonious Ridge,0.9958132580446677,0.08170970358803824,0.875,0.5789473684210527,0.8333333333333334,True
177,Full LASSO,0.9894934680750291,0.05241976664199372,1.0,1.0,0.8333333333333334,True
178,Full Ridge,0.9950704378980084,0.054808974341772294,1.0,0.5789473684210527,0.8333333333333334,True
178,Reduced Ridge,0.9953933524483135,0.053942427155878304,0.875,1.0,1.0,True
178,Parsimonious Ridge,0.9979183075360417,0.050395006226683324,0.875,0.6666666666666666,0.6923076923076923,True
178,Full LASSO,0.9992374883352226,0.03530074824668123,1.0,0.875,1.0,True
179,Full Ridge,0.9985569274203399,0.05732224161821925,1.0,0.5789473684210527,0.6923076923076923,True
179,Reduced Ridge,0.9985133387483023,0.05318700626500896,1.0,0.6666666666666666,0.8333333333333334,True
179,Parsimonious Ridge,0.9988424623924252,0.06287122315335579,1.0,0.5,0.6923076923076923,True
179,Full LASSO,0.9973050648002103,0.06320323288321805,0.875,0.875,0.8333333333333334,True
180,Full Ridge,0.9982179275665868,0.06353562693889032,1.0,0.5,0.6923076923076923,True
180,Reduced Ridge,0.9982146563325954,0.0557622191187651,1.0,0.5,0.6923076923076923,True
180,Parsimonious Ridge,0.9982624121816921,0.05809477156846045,0.875,0.6666666666666666,0.8333333333333334,True
180,Full LASSO,0.9992778727471202,0.043302933394897915,0.875,1.0,1.0,True
181,Full Ridge,0.9974996104210349,0.03859798425508403,1.0,0.5789473684210527,0.8333333333333334,True
181,Reduced Ridge,0.9975840582641362,0.03369569244510547,1.0,0.875,1.0,True
181,Parsimonious Ridge,0.9974587720858561,0.03232160826373986,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
181,Full LASSO,0.9958514546799083,0.04295665458988639,0.875,1.0,1.0,True
182,Full Ridge,0.9972605186372723,0.03391747898373237,1.0,0.5789473684210527,0.8333333333333334,True
182,Reduced Ridge,0.9967438303537218,0.03648176949313944,0.875,0.5,0.6923076923076923,True
182,Parsimonious Ridge,0.9817668918241049,0.04084255714117335,1.0,0.7647058823529411,0.8333333333333334,True
182,Full LASSO,0.9905270908155493,0.05138965526790197,0.875,0.875,1.0,True
183,Full Ridge,0.9751115141789971,0.06642537513878682,0.875,0.5,0.6923076923076923,True
183,Reduced Ridge,0.9768529774719701,0.060140419577248416,0.875,0.5,0.6923076923076923,True
183,Parsimonious Ridge,0.9768339334728102,0.0684238868784728,0.7647058823529411,0.5789473684210527,0.8333333333333334,True
183,Full LASSO,0.9925571468180232,0.0641128082327602,0.7647058823529411,0.875,0.6923076923076923,True
184,Full Ridge,0.9930026846413127,0.053331672241397295,0.875,0.5,0.6923076923076923,True
184,Reduced Ridge,0.9934344250205145,0.052921364684603234,0.875,0.5789473684210527,0.8333333333333334,True
184,Parsimonious Ridge,0.9937629235880786,0.059336045967696954,0.875,0.6666666666666666,0.8333333333333334,True
184,Full LASSO,0.9958931576410309,0.06536853895307294,0.875,1.0,0.8333333333333334,True
185,Full Ridge,0.9655875768617578,0.06080303273974153,1.0,0.42857142857142855,0.6923076923076923,True
185,Reduced Ridge,0.9654231192191227,0.05611319690646273,1.0,0.42857142857142855,0.6923076923076923,True
185,Parsimonious Ridge,0.9633510529341709,0.059781328952791854,0.875,0.5,0.6923076923076923,True
185,Full LASSO,0.9647069089921986,0.06395472570352782,1.0,0.875,0.8333333333333334,True
186,Full Ridge,0.9978753231046779,0.05012237263216114,0.875,0.875,1.0,True
186,Reduced Ridge,0.997764809569072,0.046750688799353846,1.0,0.875,1.0,True
186,Parsimonious Ridge,0.9971602146854611,0.04728891874175925,0.875,0.5789473684210527,0.8333333333333334,True
186,Full LASSO,0.9961281289390306,0.0398985698167696,0.875,0.875,1.0,False
187,Full Ridge,0.9978729478137541,0.05023710832284152,1.0,0.5789473684210527,0.8333333333333334,True
187,Reduced Ridge,0.9974741072974335,0.04889376687310945,0.875,0.5789473684210527,0.8333333333333334,True
187,Parsimonious Ridge,0.9972011572000663,0.05344670095530374,1.0,0.6666666666666666,0.8333333333333334,True
187,Full LASSO,0.9895635652032775,0.0590959561595707,0.875,0.875,1.0,True
188,Full Ridge,0.9879310843092637,0.08711824473489735,0.7647058823529411,0.5,0.6923076923076923,True
188,Reduced Ridge,0.9875547465490617,0.0861307932649825,0.875,0.5789473684210527,0.6923076923076923,False
188,Parsimonious Ridge,0.9920058333811345,0.08556006519647556,0.6666666666666666,0.5789473684210527,0.6923076923076923,True
188,Full LASSO,0.99806344749993,0.055687190235761005,0.875,1.0,1.0,False
189,Full Ridge,0.997512195295753,0.0522398005293272,1.0,1.0,1.0,True
189,Reduced Ridge,0.9973567804273361,0.050289051509590545,0.875,0.6666666666666666,0.8333333333333334,True
189,Parsimonious Ridge,0.9968301534264999,0.05609370490135266,0.875,0.6666666666666666,0.8333333333333334,True
189,Full LASSO,0.9956548818957607,0.03438109116079295,0.875,0.875,1.0,False
190,Full Ridge,0.996940687797991,0.03898885086448988,0.875,0.5789473684210527,0.8333333333333334,True
190,Reduced Ridge,0.9975583259457966,0.03481326874158863,0.875,1.0,1.0,True
190,Parsimonious Ridge,0.9991058279825564,0.03642152972119339,0.875,1.0,1.0,True
190,Full LASSO,0.9900703450944085,0.06778469208618108,1.0,0.875,1.0,True
191,Full Ridge,0.9634744847186596,0.040406214441161076,0.875,0.5,0.8333333333333334,True
191,Reduced Ridge,0.9621106510107771,0.03711304085257373,0.875,0.5,0.6923076923076923,True
191,Parsimonious Ridge,0.9630943339914487,0.03597473182597393,1.0,0.875,1.0,True
191,Full LASSO,0.9955296475270536,0.051471542800175726,0.7647058823529411,1.0,0.8333333333333334,True
192,Full Ridge,0.9950935865665714,0.05455124982352699,0.875,0.5,0.8333333333333334,True
192,Reduced Ridge,0.9951296743199026,0.05304905935593967,0.875,0.5,0.8333333333333334,True
192,Parsimonious Ridge,0.9964514612112596,0.05393171218212771,0.875,0.5,0.6923076923076923,True
192,Full LASSO,0.997290185924412,0.04962656419938761,1.0,1.0,0.8333333333333334,True
193,Full Ridge,0.999058363835854,0.04054103259841664,0.875,0.5789473684210527,0.8333333333333334,True
193,Reduced Ridge,0.9981071640003576,0.03842156024573159,0.875,0.5,0.6923076923076923,True
193,Parsimonious Ridge,0.9947167904168929,0.042486839304805187,0.875,0.6666666666666666,0.8333333333333334,True
193,Full LASSO,0.9984165005022918,0.044093264704965954,0.875,1.0,0.8333333333333334,True
194,Full Ridge,0.9990890967666645,0.044361778260887226,1.0,0.6666666666666666,0.8333333333333334,True
194,Reduced Ridge,0.999178920268172,0.03991236752431923,1.0,0.6666666666666666,0.8333333333333334,True
194,Parsimonious Ridge,0.9987701410345655,0.042572829858096704,0.875,0.5789473684210527,0.8333333333333334,True
194,Full LASSO,0.9885367905257356,0.04798325511454558,0.875,1.0,0.8333333333333334,True
195,Full Ridge,0.9687191270780854,0.04935385096325774,0.875,0.5789473684210527,0.8333333333333334,True
195,Reduced Ridge,0.9686432844556109,0.04814871110328182,0.875,0.5789473684210527,0.8333333333333334,True
195,Parsimonious Ridge,0.9682999090659459,0.04438382849310754,0.7647058823529411,0.6666666666666666,0.8333333333333334,True
195,Full LASSO,0.9969702867041237,0.06133641062633043,0.875,0.875,0.6923076923076923,True
196,Full Ridge,0.9994950006481003,0.038304835977608094,0.875,1.0,1.0,True
196,Reduced Ridge,0.9991942763156347,0.032309535941910196,0.875,1.0,1.0,True
196,Parsimonious Ridge,0.9988992193439692,0.04025834241810661,1.0,0.6666666666666666,0.8333333333333334,True
196,Full LASSO,0.9979127814357741,0.04991627503949016,0.875,0.875,0.8333333333333334,True
197,Full Ridge,0.9765416268380037,0.035698574117974315,0.875,0.5789473684210527,0.8333333333333334,True
197,Reduced Ridge,0.968324828784759,0.03192424109004414,0.875,0.6666666666666666,0.8333333333333334,True
197,Parsimonious Ridge,0.9674152798839676,0.028733115903411197,1.0,1.0,1.0,True
197,Full LASSO,0.9897474085734994,0.043168258110670606,0.875,0.875,0.8333333333333334,True
198,Full Ridge,0.9952791926327811,0.05411703974210399,1.0,0.5789473684210527,0.8333333333333334,True
198,Reduced Ridge,0.9976222921136529,0.052099368647990175,1.0,0.5789473684210527,0.8333333333333334,True
198,Parsimonious Ridge,0.9978956797646111,0.05631523828125311,1.0,0.5789473684210527,0.8333333333333334,True
198,Full LASSO,0.9958848546944081,0.06007125033905459,0.875,1.0,0.8333333333333334,True
199,Full Ridge,0.9933752094345055,0.04575242043638171,0.875,0.5,0.8333333333333334,True
199,Reduced Ridge,0.9962300382582275,0.04454728279668273,0.875,1.0,1.0,True
