bootstrap,model,position,feature,feature_label,standardized_coefficient,selected_nonzero
86,Reduced Ridge,DEF,starts,Starts,0.5552702129755305,True
86,Reduced Ridge,MID,expected_goal_involvements,xGI,0.1864348516985403,True
86,Reduced Ridge,MID,expected_goals_conceded,xGC,0.2051241287053572,True
86,Reduced Ridge,MID,ict_index,ICT,0.4859998856202837,True
86,Reduced Ridge,MID,selected,Selected,0.15525747298911452,True
86,Reduced Ridge,MID,starts,Starts,0.5086341097806995,True
86,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.07210531308028628,True
86,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.3207862449322481,True
86,Reduced Ridge,FWD,ict_index,ICT,0.49512050091576904,True
86,Reduced Ridge,FWD,selected,Selected,0.2999215237682671,True
86,Reduced Ridge,FWD,starts,Starts,0.3002089741806391,True
86,Parsimonious Ridge,GK,expected_goal_involvements,xGI,-0.07654309001106593,True
86,Parsimonious Ridge,GK,expected_goals_conceded,xGC,-0.15053655091965262,True
86,Parsimonious Ridge,GK,selected,Selected,0.09476225315352256,True
86,Parsimonious Ridge,GK,starts,Starts,1.342192771038126,True
86,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.2238201653583129,True
86,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,-0.026591807569519555,True
86,Parsimonious Ridge,DEF,selected,Selected,0.04187878251271192,True
86,Parsimonious Ridge,DEF,starts,Starts,0.7558791396044157,True
86,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.4781738977311013,True
86,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.21311299739883477,True
86,Parsimonious Ridge,MID,selected,Selected,0.18038482906408468,True
86,Parsimonious Ridge,MID,starts,Starts,0.6947299464593871,True
86,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.33177251110619355,True
86,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.38368014882799323,True
86,Parsimonious Ridge,FWD,selected,Selected,0.34132447081691236,True
86,Parsimonious Ridge,FWD,starts,Starts,0.4257638927255349,True
86,Full LASSO,GK,expected_assists,xA,0.0,False
86,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
86,Full LASSO,GK,expected_goals,xG,0.0,False
86,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
86,Full LASSO,GK,ict_index,ICT,0.0,False
86,Full LASSO,GK,selected,Selected,0.0,False
86,Full LASSO,GK,starts,Starts,0.7613091776232259,True
86,Full LASSO,DEF,expected_assists,xA,0.0,False
86,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
86,Full LASSO,DEF,expected_goals,xG,0.0,False
86,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
86,Full LASSO,DEF,ict_index,ICT,0.2487630663156878,True
86,Full LASSO,DEF,selected,Selected,0.0,False
86,Full LASSO,DEF,starts,Starts,0.26501821909350076,True
86,Full LASSO,MID,expected_assists,xA,0.058641334913958905,True
86,Full LASSO,MID,expected_goal_involvements,xGI,0.06435314828989629,True
86,Full LASSO,MID,expected_goals,xG,0.0,False
86,Full LASSO,MID,expected_goals_conceded,xGC,0.06340540773287245,True
86,Full LASSO,MID,ict_index,ICT,0.5992738829156827,True
86,Full LASSO,MID,selected,Selected,0.0,False
86,Full LASSO,MID,starts,Starts,0.4322372912220106,True
86,Full LASSO,FWD,expected_assists,xA,0.0,False
86,Full LASSO,FWD,expected_goal_involvements,xGI,0.0,False
86,Full LASSO,FWD,expected_goals,xG,0.0,False
86,Full LASSO,FWD,expected_goals_conceded,xGC,0.0,False
86,Full LASSO,FWD,ict_index,ICT,0.6742457610637764,True
86,Full LASSO,FWD,selected,Selected,0.0,False
86,Full LASSO,FWD,starts,Starts,0.19054262953807607,True
87,Full Ridge,GK,expected_assists,xA,-0.04243093434869781,True
87,Full Ridge,GK,expected_goal_involvements,xGI,-0.024838259269909947,True
87,Full Ridge,GK,expected_goals,xG,0.11051588227438762,True
87,Full Ridge,GK,expected_goals_conceded,xGC,-0.16099027599625296,True
87,Full Ridge,GK,ict_index,ICT,0.03371375796304285,True
87,Full Ridge,GK,selected,Selected,0.03726689716436638,True
87,Full Ridge,GK,starts,Starts,1.3155303032763879,True
87,Full Ridge,DEF,expected_assists,xA,0.09225858570838336,True
87,Full Ridge,DEF,expected_goal_involvements,xGI,0.0292744286418215,True
87,Full Ridge,DEF,expected_goals,xG,-0.05765143657483686,True
87,Full Ridge,DEF,expected_goals_conceded,xGC,0.06268751956159567,True
87,Full Ridge,DEF,ict_index,ICT,0.476928646853796,True
87,Full Ridge,DEF,selected,Selected,-0.03312564649514217,True
87,Full Ridge,DEF,starts,Starts,0.46786994715525176,True
87,Full Ridge,MID,expected_assists,xA,0.1829113942551813,True
87,Full Ridge,MID,expected_goal_involvements,xGI,0.1694003883042879,True
87,Full Ridge,MID,expected_goals,xG,0.13537812383660527,True
87,Full Ridge,MID,expected_goals_conceded,xGC,0.2279241332109839,True
87,Full Ridge,MID,ict_index,ICT,0.4571462565827981,True
87,Full Ridge,MID,selected,Selected,0.08270592265309261,True
87,Full Ridge,MID,starts,Starts,0.3565317581267835,True
87,Full Ridge,FWD,expected_assists,xA,0.1427699880501815,True
87,Full Ridge,FWD,expected_goal_involvements,xGI,0.06582298757759447,True
87,Full Ridge,FWD,expected_goals,xG,0.03634602047857153,True
87,Full Ridge,FWD,expected_goals_conceded,xGC,0.4327971472095583,True
87,Full Ridge,FWD,ict_index,ICT,0.39305645407639045,True
87,Full Ridge,FWD,selected,Selected,0.39481717345681394,True
87,Full Ridge,FWD,starts,Starts,0.34181973521446873,True
87,Reduced Ridge,GK,expected_goal_involvements,xGI,-0.051872731973921477,True
87,Reduced Ridge,GK,expected_goals_conceded,xGC,-0.18206871244359477,True
87,Reduced Ridge,GK,ict_index,ICT,0.03769603909118997,True
87,Reduced Ridge,GK,selected,Selected,0.04788875325306436,True
87,Reduced Ridge,GK,starts,Starts,1.3313244966147093,True
87,Reduced Ridge,DEF,expected_goal_involvements,xGI,0.02732378791506164,True
87,Reduced Ridge,DEF,expected_goals_conceded,xGC,0.043161091942110937,True
87,Reduced Ridge,DEF,ict_index,ICT,0.5206557041406422,True
87,Reduced Ridge,DEF,selected,Selected,-0.00835804311420567,True
87,Reduced Ridge,DEF,starts,Starts,0.45908319140244863,True
87,Reduced Ridge,MID,expected_goal_involvements,xGI,0.37905297278748595,True
87,Reduced Ridge,MID,expected_goals_conceded,xGC,0.22246457966664157,True
87,Reduced Ridge,MID,ict_index,ICT,0.5406397655987644,True
87,Reduced Ridge,MID,selected,Selected,0.08343634185310077,True
87,Reduced Ridge,MID,starts,Starts,0.3518820949651207,True
87,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.11065435327595959,True
87,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.436175035736531,True
87,Reduced Ridge,FWD,ict_index,ICT,0.43065139088310456,True
87,Reduced Ridge,FWD,selected,Selected,0.4192330617729473,True
87,Reduced Ridge,FWD,starts,Starts,0.3777168435478605,True
87,Parsimonious Ridge,GK,expected_goal_involvements,xGI,-0.05330832357140854,True
87,Parsimonious Ridge,GK,expected_goals_conceded,xGC,-0.196052306060251,True
87,Parsimonious Ridge,GK,selected,Selected,0.040497828454411564,True
87,Parsimonious Ridge,GK,starts,Starts,1.3888994500433962,True
87,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.2839163421556493,True
87,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,0.12811852277499583,True
87,Parsimonious Ridge,DEF,selected,Selected,0.02625299434598683,True
87,Parsimonious Ridge,DEF,starts,Starts,0.6298737817698707,True
87,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.731681386836063,True
87,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.225172905409316,True
87,Parsimonious Ridge,MID,selected,Selected,0.10799483282565626,True
87,Parsimonious Ridge,MID,starts,Starts,0.5369553721675754,True
87,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.3094024706757467,True
87,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.49298297429498555,True
87,Parsimonious Ridge,FWD,selected,Selected,0.4594765084166108,True
87,Parsimonious Ridge,FWD,starts,Starts,0.5069824445191088,True
87,Full LASSO,GK,expected_assists,xA,0.0,False
87,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
87,Full LASSO,GK,expected_goals,xG,0.0,False
87,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
87,Full LASSO,GK,ict_index,ICT,0.0,False
87,Full LASSO,GK,selected,Selected,0.0,False
87,Full LASSO,GK,starts,Starts,0.7525517202365432,True
87,Full LASSO,DEF,expected_assists,xA,0.0,False
87,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
87,Full LASSO,DEF,expected_goals,xG,0.0,False
87,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
87,Full LASSO,DEF,ict_index,ICT,0.3167494071497072,True
87,Full LASSO,DEF,selected,Selected,0.0,False
87,Full LASSO,DEF,starts,Starts,0.24421122002941298,True
87,Full LASSO,MID,expected_assists,xA,0.0,False
87,Full LASSO,MID,expected_goal_involvements,xGI,0.23470083210120093,True
87,Full LASSO,MID,expected_goals,xG,0.0,False
87,Full LASSO,MID,expected_goals_conceded,xGC,0.0836384932204072,True
87,Full LASSO,MID,ict_index,ICT,0.6467617423723706,True
87,Full LASSO,MID,selected,Selected,0.0,False
87,Full LASSO,MID,starts,Starts,0.3052031037585684,True
87,Full LASSO,FWD,expected_assists,xA,0.0,False
87,Full LASSO,FWD,expected_goal_involvements,xGI,0.0,False
87,Full LASSO,FWD,expected_goals,xG,0.0,False
87,Full LASSO,FWD,expected_goals_conceded,xGC,0.1735416307126124,True
87,Full LASSO,FWD,ict_index,ICT,0.5680372214649351,True
87,Full LASSO,FWD,selected,Selected,0.1527123817349043,True
87,Full LASSO,FWD,starts,Starts,0.32262664009308656,True
88,Full Ridge,GK,expected_assists,xA,-0.014761180221230328,True
88,Full Ridge,GK,expected_goal_involvements,xGI,0.003413066315289013,True
88,Full Ridge,GK,expected_goals,xG,0.15600890825974206,True
88,Full Ridge,GK,expected_goals_conceded,xGC,-0.3067958644105419,True
88,Full Ridge,GK,ict_index,ICT,0.34901468287397447,True
88,Full Ridge,GK,selected,Selected,0.11909579003468689,True
88,Full Ridge,GK,starts,Starts,1.1498589084152195,True
88,Full Ridge,DEF,expected_assists,xA,0.04707604712212605,True
88,Full Ridge,DEF,expected_goal_involvements,xGI,0.026191637987271473,True
88,Full Ridge,DEF,expected_goals,xG,-0.010765589607256824,True
88,Full Ridge,DEF,expected_goals_conceded,xGC,-0.04715613353498274,True
88,Full Ridge,DEF,ict_index,ICT,0.44277764827090044,True
88,Full Ridge,DEF,selected,Selected,-0.007552489808948811,True
88,Full Ridge,DEF,starts,Starts,0.5226671876549067,True
88,Full Ridge,MID,expected_assists,xA,0.06655892851904585,True
88,Full Ridge,MID,expected_goal_involvements,xGI,0.05978748823517985,True
88,Full Ridge,MID,expected_goals,xG,0.04454154394889909,True
88,Full Ridge,MID,expected_goals_conceded,xGC,0.2801810318566913,True
88,Full Ridge,MID,ict_index,ICT,0.5715429541640628,True
88,Full Ridge,MID,selected,Selected,0.23823744137094263,True
88,Full Ridge,MID,starts,Starts,0.2808937758822671,True
88,Full Ridge,FWD,expected_assists,xA,0.18427195674894326,True
88,Full Ridge,FWD,expected_goal_involvements,xGI,4.3239657420405194e-05,True
88,Full Ridge,FWD,expected_goals,xG,-0.042242580475934176,True
88,Full Ridge,FWD,expected_goals_conceded,xGC,0.33702042041908664,True
88,Full Ridge,FWD,ict_index,ICT,0.4662774083121054,True
88,Full Ridge,FWD,selected,Selected,0.342262486383502,True
88,Full Ridge,FWD,starts,Starts,0.25091146674225967,True
88,Reduced Ridge,GK,expected_goal_involvements,xGI,-0.0002568634792558575,True
88,Reduced Ridge,GK,expected_goals_conceded,xGC,-0.3461828807809703,True
88,Reduced Ridge,GK,ict_index,ICT,0.3396587178431734,True
88,Reduced Ridge,GK,selected,Selected,0.12103424400487711,True
88,Reduced Ridge,GK,starts,Starts,1.2104219705533572,True
88,Reduced Ridge,DEF,expected_goal_involvements,xGI,0.046708374013180745,True
88,Reduced Ridge,DEF,expected_goals_conceded,xGC,-0.04899537494281779,True
88,Reduced Ridge,DEF,ict_index,ICT,0.45709298427523615,True
88,Reduced Ridge,DEF,selected,Selected,-0.0025022046565479675,True
88,Reduced Ridge,DEF,starts,Starts,0.5174999360440882,True
88,Reduced Ridge,MID,expected_goal_involvements,xGI,0.10493460973235545,True
88,Reduced Ridge,MID,expected_goals_conceded,xGC,0.28090643337625326,True
88,Reduced Ridge,MID,ict_index,ICT,0.6371204935759115,True
88,Reduced Ridge,MID,selected,Selected,0.241865533994432,True
88,Reduced Ridge,MID,starts,Starts,0.2665843953490018,True
88,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.027306347182188762,True
88,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.34680838006476694,True
88,Reduced Ridge,FWD,ict_index,ICT,0.48731028653927394,True
88,Reduced Ridge,FWD,selected,Selected,0.34691025034026224,True
88,Reduced Ridge,FWD,starts,Starts,0.27980686444616154,True
88,Parsimonious Ridge,GK,expected_goal_involvements,xGI,-0.0019219806321697345,True
88,Parsimonious Ridge,GK,expected_goals_conceded,xGC,-0.20653272536447612,True
88,Parsimonious Ridge,GK,selected,Selected,0.09992889742562094,True
88,Parsimonious Ridge,GK,starts,Starts,1.4169751139163484,True
88,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.2694021472273649,True
88,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,0.016390613434565205,True
88,Parsimonious Ridge,DEF,selected,Selected,0.01960012227373755,True
88,Parsimonious Ridge,DEF,starts,Starts,0.6843867197252994,True
88,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.4957855014260827,True
88,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.2801162808514553,True
88,Parsimonious Ridge,MID,selected,Selected,0.2700437958463767,True
88,Parsimonious Ridge,MID,starts,Starts,0.5164768606194156,True
88,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.2799519517110447,True
88,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.4052263716104689,True
88,Parsimonious Ridge,FWD,selected,Selected,0.39196273440632445,True
88,Parsimonious Ridge,FWD,starts,Starts,0.40211709539377866,True
88,Full LASSO,GK,expected_assists,xA,0.0,False
88,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
88,Full LASSO,GK,expected_goals,xG,0.0,False
88,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
88,Full LASSO,GK,ict_index,ICT,0.0,False
88,Full LASSO,GK,selected,Selected,0.0,False
88,Full LASSO,GK,starts,Starts,0.8254398136682396,True
88,Full LASSO,DEF,expected_assists,xA,0.0,False
88,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
88,Full LASSO,DEF,expected_goals,xG,0.0,False
88,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
88,Full LASSO,DEF,ict_index,ICT,0.2591968799874574,True
88,Full LASSO,DEF,selected,Selected,0.0,False
88,Full LASSO,DEF,starts,Starts,0.23636716529345442,True
88,Full LASSO,MID,expected_assists,xA,0.0,False
88,Full LASSO,MID,expected_goal_involvements,xGI,0.0,False
88,Full LASSO,MID,expected_goals,xG,0.0,False
88,Full LASSO,MID,expected_goals_conceded,xGC,0.11022371402871499,True
88,Full LASSO,MID,ict_index,ICT,0.7898387550032162,True
88,Full LASSO,MID,selected,Selected,0.0679603836602827,True
88,Full LASSO,MID,starts,Starts,0.21130425457873273,True
88,Full LASSO,FWD,expected_assists,xA,0.0,False
88,Full LASSO,FWD,expected_goal_involvements,xGI,0.0,False
88,Full LASSO,FWD,expected_goals,xG,0.0,False
88,Full LASSO,FWD,expected_goals_conceded,xGC,0.06084808317076794,True
88,Full LASSO,FWD,ict_index,ICT,0.6561789407887917,True
88,Full LASSO,FWD,selected,Selected,0.01476901242531109,True
88,Full LASSO,FWD,starts,Starts,0.14353000907394178,True
89,Full Ridge,GK,expected_assists,xA,0.013100106867991715,True
89,Full Ridge,GK,expected_goal_involvements,xGI,0.024293984688130158,True
89,Full Ridge,GK,expected_goals,xG,0.12423700919026633,True
89,Full Ridge,GK,expected_goals_conceded,xGC,0.04272317715484868,True
89,Full Ridge,GK,ict_index,ICT,0.1448017549397955,True
89,Full Ridge,GK,selected,Selected,0.08172958936582013,True
89,Full Ridge,GK,starts,Starts,0.8875582120939884,True
89,Full Ridge,DEF,expected_assists,xA,0.035759174606454565,True
89,Full Ridge,DEF,expected_goal_involvements,xGI,-0.014231806839374543,True
89,Full Ridge,DEF,expected_goals,xG,-0.07270483299918913,True
89,Full Ridge,DEF,expected_goals_conceded,xGC,0.07808666179596768,True
89,Full Ridge,DEF,ict_index,ICT,0.46218144464740474,True
89,Full Ridge,DEF,selected,Selected,0.05221516471732861,True
89,Full Ridge,DEF,starts,Starts,0.5497787434157066,True
89,Full Ridge,MID,expected_assists,xA,0.1403418600203499,True
89,Full Ridge,MID,expected_goal_involvements,xGI,0.12980547820510252,True
89,Full Ridge,MID,expected_goals,xG,0.10064041326773271,True
89,Full Ridge,MID,expected_goals_conceded,xGC,0.273715763319367,True
89,Full Ridge,MID,ict_index,ICT,0.4920605488763689,True
89,Full Ridge,MID,selected,Selected,0.17836570828730416,True
89,Full Ridge,MID,starts,Starts,0.24723582953821108,True
89,Full Ridge,FWD,expected_assists,xA,0.1053391505534055,True
89,Full Ridge,FWD,expected_goal_involvements,xGI,0.18138685120787476,True
89,Full Ridge,FWD,expected_goals,xG,0.18208635490068645,True
89,Full Ridge,FWD,expected_goals_conceded,xGC,0.32828442725351586,True
89,Full Ridge,FWD,ict_index,ICT,0.46543536778202005,True
89,Full Ridge,FWD,selected,Selected,0.346047788750786,True
89,Full Ridge,FWD,starts,Starts,0.10736081172065032,True
89,Reduced Ridge,GK,expected_goal_involvements,xGI,0.04301809738526185,True
89,Reduced Ridge,GK,expected_goals_conceded,xGC,0.01219899232115185,True
89,Reduced Ridge,GK,ict_index,ICT,0.14971782688301744,True
89,Reduced Ridge,GK,selected,Selected,0.08487322419824325,True
89,Reduced Ridge,GK,starts,Starts,0.9209478014228316,True
89,Reduced Ridge,DEF,expected_goal_involvements,xGI,-0.04501229646026949,True
89,Reduced Ridge,DEF,expected_goals_conceded,xGC,0.07648491114849298,True
89,Reduced Ridge,DEF,ict_index,ICT,0.4721050964854727,True
89,Reduced Ridge,DEF,selected,Selected,0.06579640033990986,True
89,Reduced Ridge,DEF,starts,Starts,0.536063716016517,True
89,Reduced Ridge,MID,expected_goal_involvements,xGI,0.273483155595743,True
89,Reduced Ridge,MID,expected_goals_conceded,xGC,0.2684384686091159,True
89,Reduced Ridge,MID,ict_index,ICT,0.5710748971762564,True
89,Reduced Ridge,MID,selected,Selected,0.18261919155146067,True
89,Reduced Ridge,MID,starts,Starts,0.24181569122459926,True
89,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.3117777598557746,True
89,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.34442192638254343,True
89,Reduced Ridge,FWD,ict_index,ICT,0.5263044018572262,True
89,Reduced Ridge,FWD,selected,Selected,0.36825561836449505,True
89,Reduced Ridge,FWD,starts,Starts,0.1286581695990245,True
89,Parsimonious Ridge,GK,expected_goal_involvements,xGI,0.04494315661412278,True
89,Parsimonious Ridge,GK,expected_goals_conceded,xGC,0.08172158306130811,True
89,Parsimonious Ridge,GK,selected,Selected,0.08539082246725412,True
89,Parsimonious Ridge,GK,starts,Starts,0.9971111701364604,True
89,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.19827001786930923,True
89,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,0.14418265351225962,True
89,Parsimonious Ridge,DEF,selected,Selected,0.08671005989723704,True
89,Parsimonious Ridge,DEF,starts,Starts,0.6961553587253573,True
89,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.6388401155923701,True
89,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.2580091946882865,True
89,Parsimonious Ridge,MID,selected,Selected,0.20035507611863212,True
89,Parsimonious Ridge,MID,starts,Starts,0.46208150658198227,True
89,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.580982066151161,True
89,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.40847866579108627,True
89,Parsimonious Ridge,FWD,selected,Selected,0.4357785898144756,True
89,Parsimonious Ridge,FWD,starts,Starts,0.2491549827288398,True
89,Full LASSO,GK,expected_assists,xA,0.0,False
89,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
89,Full LASSO,GK,expected_goals,xG,0.0,False
89,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
89,Full LASSO,GK,ict_index,ICT,0.0,False
89,Full LASSO,GK,selected,Selected,0.0,False
89,Full LASSO,GK,starts,Starts,0.6757217166650704,True
89,Full LASSO,DEF,expected_assists,xA,0.0,False
89,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
89,Full LASSO,DEF,expected_goals,xG,0.0,False
89,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
89,Full LASSO,DEF,ict_index,ICT,0.22113919318705338,True
89,Full LASSO,DEF,selected,Selected,0.0,False
89,Full LASSO,DEF,starts,Starts,0.38142112686101554,True
89,Full LASSO,MID,expected_assists,xA,0.0,False
89,Full LASSO,MID,expected_goal_involvements,xGI,0.19252206036833017,True
89,Full LASSO,MID,expected_goals,xG,0.0,False
89,Full LASSO,MID,expected_goals_conceded,xGC,0.0831788318969833,True
89,Full LASSO,MID,ict_index,ICT,0.685339178248685,True
89,Full LASSO,MID,selected,Selected,0.0023526867753864444,True
89,Full LASSO,MID,starts,Starts,0.21356256936806686,True
89,Full LASSO,FWD,expected_assists,xA,0.0,False
89,Full LASSO,FWD,expected_goal_involvements,xGI,0.0,False
89,Full LASSO,FWD,expected_goals,xG,0.0,False
89,Full LASSO,FWD,expected_goals_conceded,xGC,0.05445059935567492,True
89,Full LASSO,FWD,ict_index,ICT,0.9534456960887598,True
89,Full LASSO,FWD,selected,Selected,0.04478968562248296,True
89,Full LASSO,FWD,starts,Starts,0.0,False
90,Full Ridge,GK,expected_assists,xA,-0.07418558680498703,True
90,Full Ridge,GK,expected_goal_involvements,xGI,-0.055883009181758016,True
90,Full Ridge,GK,expected_goals,xG,0.11507321883035897,True
90,Full Ridge,GK,expected_goals_conceded,xGC,-0.15998405167651428,True
90,Full Ridge,GK,ict_index,ICT,0.09402662493085236,True
90,Full Ridge,GK,selected,Selected,0.07876403364107629,True
90,Full Ridge,GK,starts,Starts,1.3492757309952355,True
90,Full Ridge,DEF,expected_assists,xA,-0.002786905866885477,True
90,Full Ridge,DEF,expected_goal_involvements,xGI,-0.008399729081084602,True
90,Full Ridge,DEF,expected_goals,xG,-0.013589264582717088,True
90,Full Ridge,DEF,expected_goals_conceded,xGC,-0.0923894674436774,True
90,Full Ridge,DEF,ict_index,ICT,0.43744463603256717,True
90,Full Ridge,DEF,selected,Selected,0.19052071872539197,True
90,Full Ridge,DEF,starts,Starts,0.6346713886467824,True
90,Full Ridge,MID,expected_assists,xA,0.16482527633146193,True
90,Full Ridge,MID,expected_goal_involvements,xGI,0.15660633034745025,True
90,Full Ridge,MID,expected_goals,xG,0.1251355240973421,True
90,Full Ridge,MID,expected_goals_conceded,xGC,0.16869040035021246,True
90,Full Ridge,MID,ict_index,ICT,0.45340420661179087,True
90,Full Ridge,MID,selected,Selected,0.10582040430461695,True
90,Full Ridge,MID,starts,Starts,0.43160887757913563,True
90,Full Ridge,FWD,expected_assists,xA,0.1521345631498566,True
90,Full Ridge,FWD,expected_goal_involvements,xGI,0.061447231175291904,True
90,Full Ridge,FWD,expected_goals,xG,0.035751964081876114,True
90,Full Ridge,FWD,expected_goals_conceded,xGC,0.23932439462773686,True
90,Full Ridge,FWD,ict_index,ICT,0.38116258550841975,True
90,Full Ridge,FWD,selected,Selected,0.23858431387932094,True
90,Full Ridge,FWD,starts,Starts,0.3377480034435017,True
90,Reduced Ridge,GK,expected_goal_involvements,xGI,-0.11357425024414171,True
90,Reduced Ridge,GK,expected_goals_conceded,xGC,-0.1890422480872453,True
90,Reduced Ridge,GK,ict_index,ICT,0.10453133413683717,True
90,Reduced Ridge,GK,selected,Selected,0.07889442704856708,True
90,Reduced Ridge,GK,starts,Starts,1.372109683235555,True
90,Reduced Ridge,DEF,expected_goal_involvements,xGI,-0.019896238013086032,True
90,Reduced Ridge,DEF,expected_goals_conceded,xGC,-0.09097252430086418,True
90,Reduced Ridge,DEF,ict_index,ICT,0.4374716254348855,True
90,Reduced Ridge,DEF,selected,Selected,0.19157134412561116,True
90,Reduced Ridge,DEF,starts,Starts,0.6320693873408979,True
90,Reduced Ridge,MID,expected_goal_involvements,xGI,0.3494454506923999,True
90,Reduced Ridge,MID,expected_goals_conceded,xGC,0.15483888612070643,True
90,Reduced Ridge,MID,ict_index,ICT,0.5286585020857051,True
90,Reduced Ridge,MID,selected,Selected,0.10844317037355501,True
90,Reduced Ridge,MID,starts,Starts,0.43699495435384195,True
90,Reduced Ridge,FWD,expected_goal_involvements,xGI,0.11058617714773325,True
90,Reduced Ridge,FWD,expected_goals_conceded,xGC,0.24952039443187582,True
90,Reduced Ridge,FWD,ict_index,ICT,0.42597912234668933,True
90,Reduced Ridge,FWD,selected,Selected,0.24522387453221678,True
90,Reduced Ridge,FWD,starts,Starts,0.3692572489724533,True
90,Parsimonious Ridge,GK,expected_goal_involvements,xGI,-0.12124185869624172,True
90,Parsimonious Ridge,GK,expected_goals_conceded,xGC,-0.18106304452270988,True
90,Parsimonious Ridge,GK,selected,Selected,0.06774696196631463,True
90,Parsimonious Ridge,GK,starts,Starts,1.4772757974066424,True
90,Parsimonious Ridge,DEF,expected_goal_involvements,xGI,0.18506696961015537,True
90,Parsimonious Ridge,DEF,expected_goals_conceded,xGC,-0.007973498952175523,True
90,Parsimonious Ridge,DEF,selected,Selected,0.2305095977119225,True
90,Parsimonious Ridge,DEF,starts,Starts,0.773292099903597,True
90,Parsimonious Ridge,MID,expected_goal_involvements,xGI,0.673670837589712,True
90,Parsimonious Ridge,MID,expected_goals_conceded,xGC,0.15019145462142341,True
90,Parsimonious Ridge,MID,selected,Selected,0.1380260041916547,True
90,Parsimonious Ridge,MID,starts,Starts,0.6414638166717498,True
90,Parsimonious Ridge,FWD,expected_goal_involvements,xGI,0.3350099930415072,True
90,Parsimonious Ridge,FWD,expected_goals_conceded,xGC,0.28218420329873206,True
90,Parsimonious Ridge,FWD,selected,Selected,0.26772186933847714,True
90,Parsimonious Ridge,FWD,starts,Starts,0.5041289806327242,True
90,Full LASSO,GK,expected_assists,xA,-0.0,False
90,Full LASSO,GK,expected_goal_involvements,xGI,0.0,False
90,Full LASSO,GK,expected_goals,xG,0.0,False
90,Full LASSO,GK,expected_goals_conceded,xGC,0.0,False
90,Full LASSO,GK,ict_index,ICT,0.0,False
90,Full LASSO,GK,selected,Selected,0.0,False
90,Full LASSO,GK,starts,Starts,0.8541402287018452,True
90,Full LASSO,DEF,expected_assists,xA,0.0,False
90,Full LASSO,DEF,expected_goal_involvements,xGI,0.0,False
90,Full LASSO,DEF,expected_goals,xG,0.0,False
90,Full LASSO,DEF,expected_goals_conceded,xGC,0.0,False
90,Full LASSO,DEF,ict_index,ICT,0.2749255096893531,True
90,Full LASSO,DEF,selected,Selected,0.0,False
90,Full LASSO,DEF,starts,Starts,0.32723552139801626,True
90,Full LASSO,MID,expected_assists,xA,0.0,False
90,Full LASSO,MID,expected_goal_involvements,xGI,0.2168979070204014,True
90,Full LASSO,MID,expected_goals,xG,0.0,False
