series,name,objective_coefficient,bench_forecast,xi_cap
Simple Avg.,Aaron Connolly,0.0,0.0,83.5
Simple Avg.,Aaron Cresswell,0.11538461538461539,0.11538461538461539,83.5
Simple Avg.,Aaron Hickey,0.6538461538461539,0.6538461538461539,83.5
Simple Avg.,Aaron Ramsdale,0.6538461538461539,0.6538461538461539,83.5
Simple Avg.,Aaron Ramsey,0.72,0.72,83.5
Simple Avg.,Aaron Wan-Bissaka,1.1153846153846154,1.1153846153846154,83.5
Simple Avg.,Abdoulaye Doucouré,3.230769230769231,3.230769230769231,83.5
Simple Avg.,Abdul Rahman Baba,0.0,0.0,83.5
Simple Avg.,Adam Davies,0.0,0.0,83.5
Simple Avg.,Adam Lallana,0.8461538461538461,0.8461538461538461,83.5
Simple Avg.,Adam Smith,1.6,1.6,83.5
Simple Avg.,Adam Webster,0.46153846153846156,0.46153846153846156,83.5
Simple Avg.,Adam Wharton,2.25,2.25,83.5
Simple Avg.,Adama Traoré,0.36,0.36,83.5
Simple Avg.,Ademola Ola-Adebomi,0.0,0.0,83.5
Simple Avg.,Admiral Muskwe,0.0,0.0,83.5
Simple Avg.,Adrián San Miguel del Castillo,0.0,0.0,83.5
Simple Avg.,Aidan Francis-Clarke,0.0,0.0,83.5
Simple Avg.,Albert Sambi Lokonga,1.0769230769230769,1.0769230769230769,83.5
Simple Avg.,Alejandro Garnacho,3.1923076923076925,3.1923076923076925,83.5
Simple Avg.,Alejo Véliz,0.44,0.44,83.5
Simple Avg.,Aleksandar Mitrović,0.038461538461538464,0.038461538461538464,83.5
Simple Avg.,Alex Iwobi,2.4615384615384617,2.4615384615384617,83.5
Simple Avg.,Alex Matos,0.047619047619047616,0.047619047619047616,83.5
Simple Avg.,Alex Mighten,0.0,0.0,83.5
Simple Avg.,Alex Murphy,0.038461538461538464,0.038461538461538464,83.5
Simple Avg.,Alex Scott,1.04,1.04,83.5
Simple Avg.,Alex Telles,0.0,0.0,83.5
Simple Avg.,Alexander Isak,3.1153846153846154,3.1153846153846154,83.5
Simple Avg.,Alexandre Moreno Lopera,1.3846153846153846,1.3846153846153846,83.5
Simple Avg.,Alexis Mac Allister,2.230769230769231,2.230769230769231,83.5
Simple Avg.,Alfie Dorrington,0.0,0.0,83.5
Simple Avg.,Alfie Doughty,2.96,2.96,83.5
Simple Avg.,Alfie Gilchrist,0.23809523809523808,0.23809523809523808,83.5
Simple Avg.,Alfie Whiteman,0.0,0.0,83.5
Simple Avg.,Alisson Ramses Becker,3.3461538461538463,3.3461538461538463,83.5
Simple Avg.,Allan Campbell,0.0,0.0,83.5
Simple Avg.,Allan Saint-Maximin,0.0,0.0,83.5
Simple Avg.,Alphonse Areola,3.3076923076923075,3.3076923076923075,83.5
Simple Avg.,Altay Bayindir,0.0,0.0,83.5
Simple Avg.,Amad Diallo,0.07692307692307693,0.07692307692307693,83.5
Simple Avg.,Amadou Diallo,0.06666666666666667,0.06666666666666667,83.5
Simple Avg.,Amadou Onana,1.9615384615384615,1.9615384615384615,83.5
Simple Avg.,Amari'i Bell,1.36,1.36,83.5
Simple Avg.,Ameen Al-Dakhil,0.7307692307692307,0.7307692307692307,83.5
Simple Avg.,Anass Zaroury,0.15384615384615385,0.15384615384615385,83.5
Simple Avg.,Andi Zeqiri,0.0,0.0,83.5
Simple Avg.,Andre Brooks,0.6153846153846154,0.6153846153846154,83.5
Simple Avg.,Andreas Hoelgebaum Pereira,3.076923076923077,3.076923076923077,83.5
Simple Avg.,Andrew Omobamidele,0.22727272727272727,0.22727272727272727,83.5
Simple Avg.,Andrew Robertson,1.3461538461538463,1.3461538461538463,83.5
Simple Avg.,Andrey Nascimento dos Santos,0.04,0.04,83.5
Simple Avg.,Andros Townsend,2.588235294117647,2.588235294117647,83.5
Simple Avg.,André Onana,3.5384615384615383,3.5384615384615383,83.5
Simple Avg.,André Tavares Gomes,0.34615384615384615,0.34615384615384615,83.5
Simple Avg.,Andy Lonergan,0.0,0.0,83.5
Simple Avg.,Anel Ahmedhodžić,0.9230769230769231,0.9230769230769231,83.5
Simple Avg.,Angelo Ogbonna,0.6538461538461539,0.6538461538461539,83.5
Simple Avg.,Anis Slimane,0.38461538461538464,0.38461538461538464,83.5
Simple Avg.,Anssumane Fati Vieira,1.2173913043478262,1.2173913043478262,83.5
Simple Avg.,Anthony Elanga,3.6153846153846154,3.6153846153846154,83.5
Simple Avg.,Anthony Gordon,4.653846153846154,4.653846153846154,83.5
Simple Avg.,Anthony Knockaert,0.0,0.0,83.5
Simple Avg.,Anthony Martial,0.9615384615384616,0.9615384615384616,83.5
Simple Avg.,Antoine Semenyo,2.44,2.44,83.5
Simple Avg.,Antonee Robinson,2.576923076923077,2.576923076923077,83.5
Simple Avg.,Antony Matheus dos Santos,1.1538461538461537,1.1538461538461537,83.5
Simple Avg.,Antwoine Hackford,0.07692307692307693,0.07692307692307693,83.5
Simple Avg.,Aribim Pepple,0.0,0.0,83.5
Simple Avg.,Arijanet Muric,0.0,0.0,83.5
Simple Avg.,Armando Broja,1.0,1.0,83.5
Simple Avg.,Arnaut Danjuma Groeneveld,1.0,1.0,83.5
Simple Avg.,Ashley Phillips,0.0,0.0,83.5
Simple Avg.,Ashley Young,1.6153846153846154,1.6153846153846154,83.5
Simple Avg.,Auston Trusty,0.8076923076923077,0.8076923076923077,83.5
Simple Avg.,Axel Disasi,2.24,2.24,83.5
Simple Avg.,Aymeric Laporte,0.038461538461538464,0.038461538461538464,83.5
Simple Avg.,Bailey Peacock-Farrell,0.0,0.0,83.5
Simple Avg.,Bart Verbruggen,1.1538461538461537,1.1538461538461537,83.5
Simple Avg.,Bashir Humphreys,0.0,0.0,83.5
Simple Avg.,Ben Brereton,2.6666666666666665,2.6666666666666665,83.5
Simple Avg.,Ben Chilwell,0.76,0.76,83.5
Simple Avg.,Ben Davies,1.24,1.24,83.5
Simple Avg.,Ben Doak,0.038461538461538464,0.038461538461538464,83.5
Simple Avg.,Ben Godfrey,0.6538461538461539,0.6538461538461539,83.5
Simple Avg.,Ben Greenwood,0.0,0.0,83.5
Simple Avg.,Ben Jackson,0.0,0.0,83.5
Simple Avg.,Ben Johnson,0.4230769230769231,0.4230769230769231,83.5
Simple Avg.,Ben Mee,1.5,1.5,83.5
Simple Avg.,Ben Osborn,0.6923076923076923,0.6923076923076923,83.5
Simple Avg.,Ben Parkinson,0.06666666666666667,0.06666666666666667,83.5
Simple Avg.,Ben Pearson,0.0,0.0,83.5
Simple Avg.,Bendegúz Bolla,0.0,0.0,83.5
Simple Avg.,Benicio Baker-Boaitey,0.26666666666666666,0.26666666666666666,83.5
Simple Avg.,Benjamin Fredrick,0.0,0.0,83.5
Simple Avg.,Benjamin White,3.6538461538461537,3.6538461538461537,83.5
Simple Avg.,Benoît Badiashile,0.72,0.72,83.5
Simple Avg.,Bernardo Veiga de Carvalho e Silva,3.730769230769231,3.730769230769231,83.5
Simple Avg.,Bernd Leno,3.423076923076923,3.423076923076923,83.5
Simple Avg.,Bertrand Traoré,0.07692307692307693,0.07692307692307693,83.5
Simple Avg.,Billy Blacker,0.0,0.0,83.5
Simple Avg.,Billy Gilmour,2.076923076923077,2.076923076923077,83.5
Simple Avg.,Bobby Clark,0.15384615384615385,0.15384615384615385,83.5
Simple Avg.,Bobby De Cordova-Reid,2.8076923076923075,2.8076923076923075,83.5
Simple Avg.,Bobby Thomas,0.0,0.0,83.5
Simple Avg.,Boubacar Kamara,1.5384615384615385,1.5384615384615385,83.5
Simple Avg.,Boubacar Traoré,0.5384615384615384,0.5384615384615384,83.5
Simple Avg.,Bradley Ibrahim,0.0,0.0,83.5
Simple Avg.,Braian Ojeda Rodríguez,0.0,0.0,83.5
Simple Avg.,Brandon Aguilera Zamora,0.038461538461538464,0.038461538461538464,83.5
Simple Avg.,Brandon Austin,0.0,0.0,83.5
Simple Avg.,Brandon Williams,0.0,0.0,83.5
Simple Avg.,Brennan Johnson,2.88,2.88,83.5
Simple Avg.,Bruno Borges Fernandes,3.423076923076923,3.423076923076923,83.5
Simple Avg.,Bruno Cavaco Jordão,0.0,0.0,83.5
Simple Avg.,Bruno Guimarães Rodriguez Moura,3.1538461538461537,3.1538461538461537,83.5
Simple Avg.,Bryan Gil Salvatierra,0.44,0.44,83.5
Simple Avg.,Bryan Mbeumo,3.3461538461538463,3.3461538461538463,83.5
Simple Avg.,Bukayo Saka,6.5,6.5,83.5
Simple Avg.,Bénie Traoré,0.4230769230769231,0.4230769230769231,83.5
Simple Avg.,CJ Egan-Riley,0.0,0.0,83.5
Simple Avg.,Callum Hudson-Odoi,2.4615384615384617,2.4615384615384617,83.5
Simple Avg.,Callum Marshall,0.0,0.0,83.5
Simple Avg.,Callum Scanlon,0.0,0.0,83.5
Simple Avg.,Callum Wilson,2.1923076923076925,2.1923076923076925,83.5
Simple Avg.,Calum Chambers,0.038461538461538464,0.038461538461538464,83.5
Simple Avg.,Calvin Bassey,1.2692307692307692,1.2692307692307692,83.5
Simple Avg.,Cameron Archer,2.5384615384615383,2.5384615384615383,83.5
Simple Avg.,Cameron Peupion,0.0,0.0,83.5
Simple Avg.,Caoimhin Kelleher,0.5769230769230769,0.5769230769230769,83.5
Simple Avg.,Carlos Baleba,0.6521739130434783,0.6521739130434783,83.5
Simple Avg.,Carlos Henrique Casimiro,1.1538461538461537,1.1538461538461537,83.5
Simple Avg.,Carlos Mendes Gomes,0.0,0.0,83.5
Simple Avg.,Carlos Vinícius Alves Morais,0.8461538461538461,0.8461538461538461,83.5
Simple Avg.,Carlton Morris,4.04,4.04,83.5
Simple Avg.,Carney Chukwuemeka,0.48,0.48,83.5
Simple Avg.,Cauley Woodrow,0.48,0.48,83.5
Simple Avg.,Cesare Casadei,0.5,0.5,83.5
Simple Avg.,Charles Sagoe,0.0,0.0,83.5
Simple Avg.,Charlie Goode,0.0,0.0,83.5
Simple Avg.,Charlie Taylor,1.3461538461538463,1.3461538461538463,83.5
Simple Avg.,Cheick Doucouré,0.8076923076923077,0.8076923076923077,83.5
Simple Avg.,Cheikhou Kouyaté,0.38461538461538464,0.38461538461538464,83.5
Simple Avg.,Chiedozie Ogbene,2.56,2.56,83.5
Simple Avg.,Chris Basham,0.3076923076923077,0.3076923076923077,83.5
Simple Avg.,Chris Mepham,0.16,0.16,83.5
Simple Avg.,Chris Richards,1.1538461538461537,1.1538461538461537,83.5
Simple Avg.,Chris Wood,2.8846153846153846,2.8846153846153846,83.5
Simple Avg.,Christian Eriksen,1.3461538461538463,1.3461538461538463,83.5
Simple Avg.,Christian Nørgaard,2.3076923076923075,2.3076923076923075,83.5
Simple Avg.,Christian Pulisic,0.0,0.0,83.5
Simple Avg.,Christopher Nkunku,0.76,0.76,83.5
Simple Avg.,Clément Lenglet,1.0,1.0,83.5
Simple Avg.,Cody Gakpo,2.5384615384615383,2.5384615384615383,83.5
Simple Avg.,Cole Palmer,4.96,4.96,83.5
Simple Avg.,Connor Roberts,0.46153846153846156,0.46153846153846156,83.5
Simple Avg.,Conor Bradley,2.75,2.75,83.5
Simple Avg.,Conor Coventry,0.0,0.0,83.5
Simple Avg.,Conor Gallagher,3.04,3.04,83.5
Simple Avg.,Craig Dawson,2.6153846153846154,2.6153846153846154,83.5
Simple Avg.,Cristian Romero,2.72,2.72,83.5
Simple Avg.,Curtis Jones,1.3076923076923077,1.3076923076923077,83.5
Simple Avg.,Cédric Alves Soares,0.07692307692307693,0.07692307692307693,83.5
Simple Avg.,César Azpilicueta,0.0,0.0,83.5
Simple Avg.,Daiki Hashioka,0.0,0.0,83.5
Simple Avg.,Dan Burn,2.5,2.5,83.5
Simple Avg.,Dan Potts,0.0,0.0,83.5
Simple Avg.,Dane Scarlett,0.0,0.0,83.5
Simple Avg.,Dango Ouattara,0.8,0.8,83.5
Simple Avg.,Daniel Bentley,0.6153846153846154,0.6153846153846154,83.5
Simple Avg.,Daniel Castelo Podence,0.0,0.0,83.5
Simple Avg.,Daniel Gore,0.041666666666666664,0.041666666666666664,83.5
Simple Avg.,Daniel Jebbison,0.0,0.0,83.5
Simple Avg.,Daniel Muñoz,1.6,1.6,83.5
Simple Avg.,Danilo dos Santos de Oliveira,1.3461538461538463,1.3461538461538463,83.5
Simple Avg.,Danny Ings,0.8461538461538461,0.8461538461538461,83.5
Simple Avg.,Danny Welbeck,1.9615384615384615,1.9615384615384615,83.5
Simple Avg.,Dara Costelloe,0.0,0.0,83.5
Simple Avg.,Dara O'Shea,1.6153846153846154,1.6153846153846154,83.5
Simple Avg.,Darko Churlinov,0.0,0.0,83.5
Simple Avg.,Darren Randolph,0.0,0.0,83.5
Simple Avg.,Darwin Núñez Ribeiro,3.8846153846153846,3.8846153846153846,83.5
Simple Avg.,David Brooks,0.92,0.92,83.5
Simple Avg.,David Datro Fofana,0.8076923076923077,0.8076923076923077,83.5
Simple Avg.,David Ozoh,0.35,0.35,83.5
Simple Avg.,David Raya Martin,3.1153846153846154,3.1153846153846154,83.5
Simple Avg.,Davinson Sánchez,0.0,0.0,83.5
Simple Avg.,Dean Henderson,0.38461538461538464,0.38461538461538464,83.5
Simple Avg.,Declan Rice,4.0,4.0,83.5
Simple Avg.,Deivid Washington de Souza Eugênio,0.043478260869565216,0.043478260869565216,83.5
Simple Avg.,Dejan Kulusevski,3.68,3.68,83.5
Simple Avg.,Dele Alli,0.0,0.0,83.5
Simple Avg.,Demarai Gray,0.0,0.0,83.5
Simple Avg.,Denis Franchi,0.0,0.0,83.5
Simple Avg.,Deniz Undav,0.0,0.0,83.5
Simple Avg.,Destiny Udogie,2.56,2.56,83.5
Simple Avg.,Detlef Esapa Osong,0.0,0.0,83.5
Simple Avg.,Devan Tanton,0.0,0.0,83.5
Simple Avg.,Diego Carlos Santos Silva,1.4615384615384615,1.4615384615384615,83.5
Simple Avg.,Diego Manuel Jadon da Silva Moreira,0.0,0.0,83.5
Simple Avg.,Diogo Dalot Teixeira,2.923076923076923,2.923076923076923,83.5
Simple Avg.,Diogo Teixeira da Silva,3.730769230769231,3.730769230769231,83.5
Simple Avg.,Dion Pereira,0.0,0.0,83.5
Simple Avg.,Divin Mubama,0.19230769230769232,0.19230769230769232,83.5
Simple Avg.,Divock Origi,0.6363636363636364,0.6363636363636364,83.5
Simple Avg.,Djed Spence,0.0,0.0,83.5
Simple Avg.,Djordje Petrovic,0.8235294117647058,0.8235294117647058,83.5
Simple Avg.,Dominic Calvert-Lewin,2.3076923076923075,2.3076923076923075,83.5
Simple Avg.,Dominic Sadi,0.0,0.0,83.5
Simple Avg.,Dominic Solanke,5.12,5.12,83.5
Simple Avg.,Dominik Szoboszlai,3.1538461538461537,3.1538461538461537,83.5
Simple Avg.,Donny van de Beek,0.038461538461538464,0.038461538461538464,83.5
Simple Avg.,Douglas Luiz Soares de Paulo,5.0,5.0,83.5
Simple Avg.,Dovydas Sasnauskas,0.0,0.0,83.5
Simple Avg.,Dwight McNeil,3.076923076923077,3.076923076923077,83.5
Simple Avg.,Eberechi Eze,2.5,2.5,83.5
Simple Avg.,Eddie Beach,0.0,0.0,83.5
Simple Avg.,Eddie Nketiah,2.6153846153846154,2.6153846153846154,83.5
Simple Avg.,Ederson Santana de Moraes,3.269230769230769,3.269230769230769,83.5
Simple Avg.,Edson Álvarez Velázquez,1.6153846153846154,1.6153846153846154,83.5
Simple Avg.,Elijah Adebayo,3.2,3.2,83.5
Simple Avg.,Elijah Campbell,0.0,0.0,83.5
Simple Avg.,Ellery Balcombe,0.0,0.0,83.5
Simple Avg.,Elliot Anderson,0.7307692307692307,0.7307692307692307,83.5
Simple Avg.,Elliot Thorpe,0.0,0.0,83.5
Simple Avg.,Ellis Simms,0.0,0.0,83.5
Simple Avg.,Emerson Leite de Souza Junior,0.96,0.96,83.5
Simple Avg.,Emerson Palmieri dos Santos,2.730769230769231,2.730769230769231,83.5
Simple Avg.,Emil Krafth,0.46153846153846156,0.46153846153846156,83.5
Simple Avg.,Emile Smith Rowe,0.6538461538461539,0.6538461538461539,83.5
Simple Avg.,Emiliano Buendía Stati,0.0,0.0,83.5
Simple Avg.,Emiliano Marcondes,0.0,0.0,83.5
Simple Avg.,Emiliano Martínez Romero,3.269230769230769,3.269230769230769,83.5
Simple Avg.,Emmanuel Dennis,0.0,0.0,83.5
Simple Avg.,Enes Ünal,0.75,0.75,83.5
Simple Avg.,Enock Agyei,0.0,0.0,83.5
Simple Avg.,Enso González,0.0,0.0,83.5
Simple Avg.,Enzo Fernández,2.4,2.4,83.5
Simple Avg.,Eric Bailly,0.0,0.0,83.5
Simple Avg.,Eric Dier,0.08,0.08,83.5
Simple Avg.,Erling Haaland,5.615384615384615,5.615384615384615,83.5
Simple Avg.,Ethan Ampadu,0.0,0.0,83.5
Simple Avg.,Ethan Brierley,0.0,0.0,83.5
Simple Avg.,Ethan Horvath,0.0,0.0,83.5
Simple Avg.,Ethan Nwaneri,0.125,0.125,83.5
Simple Avg.,Ethan Pinnock,2.269230769230769,2.269230769230769,83.5
Simple Avg.,Evan Ferguson,2.5,2.5,83.5
Simple Avg.,Ezri Konsa Ngoyo,2.269230769230769,2.269230769230769,83.5
Simple Avg.,Fabian Mrozek,0.0,0.0,83.5
Simple Avg.,Fabian Schär,3.230769230769231,3.230769230769231,83.5
Simple Avg.,Fabio Henrique Tavares,0.0,0.0,83.5
Simple Avg.,Facundo Buonanotte,1.6153846153846154,1.6153846153846154,83.5
Simple Avg.,Facundo Pellistri Rebollo,0.5,0.5,83.5
Simple Avg.,Felipe Augusto de Almeida Monteiro,0.23076923076923078,0.23076923076923078,83.5
Simple Avg.,Femi Seriki,0.0,0.0,83.5
Simple Avg.,Filip Marschall,0.0,0.0,83.5
Simple Avg.,Flynn Downes,0.0,0.0,83.5
Simple Avg.,Fodé Ballo-Touré,0.18181818181818182,0.18181818181818182,83.5
Simple Avg.,Folarin Balogun,0.0,0.0,83.5
Simple Avg.,Francisco Jorge Tomás Oliveira,0.0,0.0,83.5
Simple Avg.,Franco Umeh-Chibueze,0.0,0.0,83.5
Simple Avg.,Frank Onyeka,0.9230769230769231,0.9230769230769231,83.5
Simple Avg.,Fraser Forster,0.0,0.0,83.5
Simple Avg.,Fred Onyedinma,0.0,0.0,83.5
Simple Avg.,Frederico Rodrigues de Paula Santos,0.0,0.0,83.5
Simple Avg.,Fábio Ferreira Vieira,0.8076923076923077,0.8076923076923077,83.5
Simple Avg.,Fábio Silva,0.3076923076923077,0.3076923076923077,83.5
Simple Avg.,Gabriel Fernando de Jesus,2.423076923076923,2.423076923076923,83.5
Simple Avg.,Gabriel Martinelli Silva,3.6923076923076925,3.6923076923076925,83.5
Simple Avg.,Gabriel Osho,1.4,1.4,83.5
Simple Avg.,Gabriel Słonina,0.0,0.0,83.5
Simple Avg.,Gabriel dos Santos Magalhães,3.6923076923076925,3.6923076923076925,83.5
Simple Avg.,Garang Kuol,0.0,0.0,83.5
Simple Avg.,Gavin Kilkenny,0.0,0.0,83.5
Simple Avg.,George Baldock,0.7307692307692307,0.7307692307692307,83.5
Simple Avg.,George Earthy,0.0,0.0,83.5
Simple Avg.,George Shelvey,0.0,0.0,83.5
Simple Avg.,Gianluca Scamacca,0.0,0.0,83.5
Simple Avg.,Giovani Lo Celso,1.48,1.48,83.5
Simple Avg.,Giovanni Reyna,0.75,0.75,83.5
Simple Avg.,Giulian Biancone,0.0,0.0,83.5
Simple Avg.,Glen Rea,0.0,0.0,83.5
Simple Avg.,Gonzalo Montiel,0.8333333333333334,0.8333333333333334,83.5
Simple Avg.,Gonçalo Manuel Ganchinho Guedes,0.0,0.0,83.5
Simple Avg.,Granit Xhaka,0.0,0.0,83.5
Simple Avg.,Guglielmo Vicario,3.16,3.16,83.5
Simple Avg.,Gustavo Hamer,2.48,2.48,83.5
Simple Avg.,Gustavo Henrique Furtado Scarpa,0.0,0.0,83.5
Simple Avg.,Hakim Ziyech,0.0,0.0,83.5
Simple Avg.,Halil Dervişoğlu,0.0,0.0,83.5
Simple Avg.,Hamed Traorè,0.12,0.12,83.5
Simple Avg.,Han-Noah Massengo,0.125,0.125,83.5
Simple Avg.,Hannes Delcroix,0.28,0.28,83.5
Simple Avg.,Hannibal Mejbri,0.4230769230769231,0.4230769230769231,83.5
Simple Avg.,Harrison Ashby,0.0,0.0,83.5
Simple Avg.,Harrison Reed,1.3076923076923077,1.3076923076923077,83.5
Simple Avg.,Harry Arter,0.0,0.0,83.5
Simple Avg.,Harry Kane,0.0,0.0,83.5
Simple Avg.,Harry Maguire,2.1538461538461537,2.1538461538461537,83.5
Simple Avg.,Harry Toffolo,1.6153846153846154,1.6153846153846154,83.5
Simple Avg.,Harry Wilson,2.1153846153846154,2.1153846153846154,83.5
Simple Avg.,Harvey Barnes,1.0384615384615385,1.0384615384615385,83.5
Simple Avg.,Harvey Elliott,2.076923076923077,2.076923076923077,83.5
Simple Avg.,Harvey Griffiths,0.0,0.0,83.5
Simple Avg.,Hjalmar Ekdal,0.19230769230769232,0.19230769230769232,83.5
Simple Avg.,Hugo Bueno López,0.7692307692307693,0.7692307692307693,83.5
Simple Avg.,Hugo Lloris,0.0,0.0,83.5
Simple Avg.,Hwang Hee-chan,4.038461538461538,4.038461538461538,83.5
Simple Avg.,Hwang Ui-jo,0.0,0.0,83.5
Simple Avg.,Hákon Valdimarsson,0.0,0.0,83.5
Simple Avg.,Ian Maatsen,0.44,0.44,83.5
Simple Avg.,Ibrahim Sangaré,0.8636363636363636,0.8636363636363636,83.5
Simple Avg.,Ibrahima Konaté,1.6538461538461537,1.6538461538461537,83.5
Simple Avg.,Idrissa Gueye,1.2692307692307692,1.2692307692307692,83.5
Simple Avg.,Igor Julio dos Santos de Paulo,0.6153846153846154,0.6153846153846154,83.5
Simple Avg.,Iliman Ndiaye,0.0,0.0,83.5
Simple Avg.,Illia Zabarnyi,1.96,1.96,83.5
Simple Avg.,Ionuț Radu,0.08,0.08,83.5
Simple Avg.,Isaac Hayden,0.0,0.0,83.5
Simple Avg.,Ishé Samuels-Smith,0.0,0.0,83.5
Simple Avg.,Ismaila Coulibaly,0.0,0.0,83.5
Simple Avg.,Issa Diop,1.4615384615384615,1.4615384615384615,83.5
Simple Avg.,Issa Kaboré,1.0,1.0,83.5
Simple Avg.,Ivan Neves Abreu Cavaleiro,0.0,0.0,83.5
Simple Avg.,Ivan Perišić,0.24,0.24,83.5
Simple Avg.,Ivan Toney,1.3461538461538463,1.3461538461538463,83.5
Simple Avg.,Ivo Grbic,0.4,0.4,83.5
Simple Avg.,Jack Cork,0.11538461538461539,0.11538461538461539,83.5
Simple Avg.,Jack Grealish,1.5769230769230769,1.5769230769230769,83.5
Simple Avg.,Jack Harrison,2.96,2.96,83.5
Simple Avg.,Jack Hinshelwood,1.6153846153846154,1.6153846153846154,83.5
Simple Avg.,Jack Robinson,0.8461538461538461,0.8461538461538461,83.5
Simple Avg.,Jack Walton,0.0,0.0,83.5
Simple Avg.,Jacob Brown,1.56,1.56,83.5
Simple Avg.,Jacob Bruun Larsen,1.3076923076923077,1.3076923076923077,83.5
Simple Avg.,Jacob Murphy,1.2307692307692308,1.2307692307692308,83.5
Simple Avg.,Jacob Ramsey,1.0769230769230769,1.0769230769230769,83.5
Simple Avg.,Jacob Wright,0.0,0.0,83.5
Simple Avg.,Jadan Raymond,0.0,0.0,83.5
Simple Avg.,Jaden Philogene-Bidace,0.038461538461538464,0.038461538461538464,83.5
Simple Avg.,Jadon Sancho,0.11538461538461539,0.11538461538461539,83.5
Simple Avg.,Jaidon Anthony,0.12,0.12,83.5
Simple Avg.,Jairo Riedewald,0.2692307692307692,0.2692307692307692,83.5
Simple Avg.,Jake O'Brien,0.0,0.0,83.5
Simple Avg.,Jakub Kiwior,1.5769230769230769,1.5769230769230769,83.5
Simple Avg.,Jakub Moder,0.23076923076923078,0.23076923076923078,83.5
Simple Avg.,Jamaal Lascelles,1.7307692307692308,1.7307692307692308,83.5
Simple Avg.,Jamal Lewis,0.0,0.0,83.5
Simple Avg.,Jamal Lowe,0.0,0.0,83.5
Simple Avg.,James Garner,2.3846153846153846,2.3846153846153846,83.5
Simple Avg.,James Hill,0.08,0.08,83.5
Simple Avg.,James Maddison,3.12,3.12,83.5
Simple Avg.,James McAtee,2.423076923076923,2.423076923076923,83.5
Simple Avg.,James McConnell,0.11538461538461539,0.11538461538461539,83.5
Simple Avg.,James Milner,1.0769230769230769,1.0769230769230769,83.5
Simple Avg.,James Shea,0.0,0.0,83.5
Simple Avg.,James Sweet,0.0,0.0,83.5
Simple Avg.,James Tarkowski,3.1538461538461537,3.1538461538461537,83.5
Simple Avg.,James Tomkins,0.07692307692307693,0.07692307692307693,83.5
Simple Avg.,James Trafford,2.6153846153846154,2.6153846153846154,83.5
Simple Avg.,James Ward-Prowse,4.36,4.36,83.5
Simple Avg.,James Wright,0.0,0.0,83.5
Simple Avg.,Jamie Donley,0.10526315789473684,0.10526315789473684,83.5
Simple Avg.,Jamie McDonnell,0.0,0.0,83.5
Simple Avg.,Jan Paul van Hecke,1.7307692307692308,1.7307692307692308,83.5
Simple Avg.,Japhet Tanganga,0.0,0.0,83.5
Simple Avg.,Jarell Quansah,0.5769230769230769,0.5769230769230769,83.5
Simple Avg.,Jarrad Branthwaite,2.923076923076923,2.923076923076923,83.5
Simple Avg.,Jarrod Bowen,5.384615384615385,5.384615384615385,83.5
Simple Avg.,Jason Steele,1.5384615384615385,1.5384615384615385,83.5
Simple Avg.,Javier Manquillo Gaitán,0.0,0.0,83.5
Simple Avg.,Jay Rodriguez,1.3461538461538463,1.3461538461538463,83.5
Simple Avg.,Jay Stansfield,0.0,0.0,83.5
Simple Avg.,Jayden Bogle,1.4230769230769231,1.4230769230769231,83.5
Simple Avg.,Jayden Danns,0.5,0.5,83.5
Simple Avg.,Jayden Luker,0.0,0.0,83.5
Simple Avg.,Jean-Philippe Gbamin,0.0,0.0,83.5
Simple Avg.,Jean-Philippe Mateta,2.730769230769231,2.730769230769231,83.5
Simple Avg.,Jean-Ricner Bellegarde,1.5909090909090908,1.5909090909090908,83.5
Simple Avg.,Jeff Hendrick,0.0,0.0,83.5
Simple Avg.,Jefferson Lerma Solís,1.9615384615384615,1.9615384615384615,83.5
Simple Avg.,Jeffrey Schlupp,1.8076923076923077,1.8076923076923077,83.5
Simple Avg.,Jenson Metcalfe,0.0,0.0,83.5
Simple Avg.,Jeremy Sarmiento Morante,0.0,0.0,83.5
Simple Avg.,Jesurun Rak-Sakyi,0.3076923076923077,0.3076923076923077,83.5
Simple Avg.,Jhon Durán,0.9230769230769231,0.9230769230769231,83.5
Simple Avg.,Ji-Soo Kim,0.0,0.0,83.5
Simple Avg.,Jili Buyabu,0.0,0.0,83.5
Simple Avg.,Joachim Andersen,3.1538461538461537,3.1538461538461537,83.5
Simple Avg.,Joe Gardner,0.0,0.0,83.5
Simple Avg.,Joe Gauci,0.0,0.0,83.5
Simple Avg.,Joe Gomez,2.1923076923076925,2.1923076923076925,83.5
Simple Avg.,Joe Hodge,0.0,0.0,83.5
Simple Avg.,Joe Hugill,0.0,0.0,83.5
Simple Avg.,Joe Rodon,0.0,0.0,83.5
Simple Avg.,Joe Rothwell,0.52,0.52,83.5
Simple Avg.,Joe Taylor,0.0,0.0,83.5
Simple Avg.,Joe White,0.2,0.2,83.5
Simple Avg.,Joe Whitworth,0.0,0.0,83.5
Simple Avg.,Joe Willock,0.38461538461538464,0.38461538461538464,83.5
Simple Avg.,Joe Worrall,0.5,0.5,83.5
Simple Avg.,Joel Matip,0.8076923076923077,0.8076923076923077,83.5
Simple Avg.,Joel Ward,1.6923076923076923,1.6923076923076923,83.5
Simple Avg.,Joelinton Cássio Apolinário de Lira,1.5769230769230769,1.5769230769230769,83.5
Simple Avg.,John Egan,0.038461538461538464,0.038461538461538464,83.5
